Frequency [Hz], Amplitude [dB], Phase [deg]
49.99999999999999, -9.174974, -97.002266
51.53612032610433, -9.037113, -96.355843
53.11943396533411, -8.458515, -89.780945
54.75139080984025, -8.225779, -91.136925
56.433485295949836, -7.804471, -92.992767
58.16725777267021, -7.549677, -93.095879
59.95429591223723, -7.214174, -92.44223
61.796236163998465, -6.820285, -93.832718
63.69476525296374, -6.438422, -93.48159
65.65162172439418, -6.084142, -93.314774
67.66859753584531, -5.694393, -93.384956
69.74753969812103, -5.27976, -93.599808
71.89035196664213, -4.960408, -93.937988
74.0989965847772, -4.522625, -94.200478
76.37549608073348, -4.130469, -94.374962
78.72193511965182, -3.682657, -94.444672
81.14046241260314, -3.243513, -94.719398
83.63329268423324, -2.791021, -95.058449
86.20270870085896, -2.364571, -95.113846
88.85106336087178, -1.842656, -95.505325
91.58078184936421, -1.310863, -95.731941
94.39436385895092, -0.808423, -96.335617
97.29438587881944, -0.206653, -96.45063
100.28350355410537, 0.313842, -97.156708
103.36445411775371, 0.979097, -97.416451
106.54005889709293, 1.593091, -97.985062
109.81322589741649, 2.295441, -98.273575
113.18695246493866, 3.023319, -99.179642
116.66432803156273, 3.855138, -99.976166
120.24853694397449, 4.735462, -101.088158
123.94286137965344, 5.712425, -102.278206
127.75068435246993, 6.784283, -103.848686
131.6754928106213, 7.977777, -106.011009
135.7208808297453, 9.362638, -108.469376
139.89055290413245, 11.034045, -112.339317
144.18832733905268, 12.874889, -118.328247
148.61813974730293, 16.393166, 167.049347
153.18404665317587, 16.264633, 138.727829
157.89022920715306, 15.975302, 132.338516
162.74099701472082, 15.640258, 128.048508
167.74079208281677, 15.102449, 125.032242
172.8941928875219, 14.181692, 121.040894
178.20591856672044, 12.308892, 114.377602
183.6808332415691, 10.551649, 108.872192
189.32395047073243, 8.961426, 105.164536
195.14043784146168, 7.552869, 103.257347
201.13562170172506, 6.482332, 101.482216
207.31499203771833, 5.464213, 99.582001
213.68420750122428, 4.416153, 98.273537
220.24910059142684, 3.530063, 97.637978
227.01568299592063, 2.806665, 97.013809
233.9901510958105, 2.1136, 95.855522
241.17889163994047, 1.356057, 94.89006
248.58848759344932, 0.672921, 94.94194
256.225724166006, 0.120801, 94.622688
264.0975950252501, -0.396363, 94.00415
272.21130870112154, -0.964395, 93.257683
280.57429518694664, -1.598393, 93.131813
289.19421274332797, -2.05062, 93.104813
298.07895491106336, -2.489722, 93.074478
307.2366577395198, -3.004224, 92.274765
316.67570723708087, -3.501878, 91.678329
326.4047470504878, -3.956713, 91.599709
336.4326863801118, -4.316467, 91.68853
346.7687081383997, -4.648328, 91.774284
357.4222773589664, -5.133898, 90.695099
368.40314986403865, -5.604019, 90.695099
379.7213811981789, -5.97815, 90.813583
391.38733583647763, -6.241772, 90.928566
403.41169667564276, -6.615567, 90.022881
415.8054748166766, -7.064651, 90.047348
428.58001964810387, -7.404101, 89.843887
441.7470292389773, -7.785244, 90.299194
455.3185610511813, -8.031429, 89.667526
469.3070429808473, -8.33112, 89.36869
483.7252847389833, -8.814811, 88.509979
498.58648958174655, -9.101858, 89.534096
513.9042664010972, -9.274958, 89.205841
529.6926421869069, -9.659853, 87.782814
545.9660748719314, -10.10956, 88.535606
562.7394665714154, -10.479632, 88.730476
580.0281772294447, -10.714326, 88.581177
597.8480386845528, -11.034601, 88.164955
616.2153691674517, -11.422859, 88.268707
635.146988244172, -11.709688, 88.050064
654.6602322182886, -11.914958, 88.191254
674.7729700063431, -12.294361, 87.715233
695.5036195009939, -12.651834, 86.937347
716.8711644368869, -12.969421, 87.750107
738.8951717746787, -13.16677, 88.9188
761.5958096191474, -13.474911, 87.170181
784.9938656877847, -13.830105, 86.251801
809.1107663467892, -14.108587, 87.438293
833.9685962318924, -14.35493, 86.451263
859.5901184719835, -14.717177, 87.081657
885.9987955340486, -14.997454, 88.248238
913.2188107085248, -15.021103, 86.019936
941.2750902547297, -15.711107, 85.845222
970.1933262266493, -15.971729, 87.315666
1000, -16.102579, 86.555244
